,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
772,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.5,N,Y,USDA/TC/LM,
548,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.4,N,Y,USDA/TC/LM,
650,UQAM,3,Public,Streets,S,S2004,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.4,N,Y,USDA/TC/LM,
771,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.4,N,Y,USDA/TC/LM,
991,UQAM,3,Public,Streets,S,S2047,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,12.4,N,N,Mortens,
597,UQAM,3,Public,Parks,P,P2002,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,12.3,N,N,NA,NA
601,UQAM,3,Public,Parks,P,P2003,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,12.3,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
756,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.3,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1220,UQAM,3,Private,Private Yards,Y,Y2003,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,12.3,N,Y,USDA/TC/LM/Mortens,
1279,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,12.3,Y,Y,USDA/TC/LM,
1443,UQAM,3,Private,Private Yards,Y,Y2077,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,12.3,Y,Y,USDA/TC/LM,
257,UQAM,3,Private,Institutional,I,I2005,PR,PRSE,PRSE,Prunus Serotina,Black Cherry,12.2,Y,Y,USDA/TC/LM,
370,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,12.2,N,N,Mortens/TC/USDA,
572,UQAM,3,Public,Parks,P,P2002,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,12.2,N,N,NA,NA
582,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.2,N,Y,USDA/TC/LM,
643,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.2,N,Y,USDA/TC/LM,
675,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.2,N,Y,USDA/TC/LM,
736,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.2,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
739,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.2,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
757,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.2,N,Y,USDA/TC/LM,
764,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.2,N,Y,USDA/TC/LM,
619,UQAM,3,Public,Parks,P,P2003,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,12.1,N,N,NA,NA
623,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.1,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
642,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.1,N,Y,USDA/TC/LM,
645,UQAM,3,Public,Streets,S,S2004,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12.1,N,Y,USDA/TC/LM,
743,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12.1,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
397,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,12,N,N,Mortens/TC/USDA,
625,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
626,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
629,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
683,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12,N,Y,USDA/TC/LM,
755,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
769,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,12,N,Y,USDA/TC/LM,
790,UQAM,3,Public,Streets,S,S2014,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',12,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1277,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,12,Y,Y,USDA/TC/LM,
493,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,11.9,N,N,Mortens/TC/USDA,
1018,UQAM,3,Public,Streets,S,S2053,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,11.9,N,N,Mortons,
8,UQAM,3,Private,Private Yards,Y,Y2101,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,11.8,N,N,USDA/TC/LM,
99,UQAM,3,Pulbic,Alleyway,A,A2002,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,11.8,N,Y,USDA/TC/LM/Mortens,
205,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,11.8,N,Y,USDA/LM,
258,UQAM,3,Private,Institutional,I,I2005,PR,PRSE,PRSE,Prunus Serotina,Black Cherry,11.8,Y,Y,USDA/TC/LM,
401,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,11.8,N,N,NA,
406,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,11.8,N,N,NA,
472,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,11.8,N,N,Mortens/TC/USDA,
596,UQAM,3,Public,Parks,P,P2002,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,11.8,N,N,NA,NA
616,UQAM,3,Public,Parks,P,P2003,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,11.8,N,N,NA,NA
648,UQAM,3,Public,Streets,S,S2004,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.8,N,Y,USDA/TC/LM,
745,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',11.8,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
447,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,11.7,N,N,NA,
583,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.7,N,Y,USDA/TC/LM,
614,UQAM,3,Public,Parks,P,P2003,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,11.7,N,N,NA,NA
639,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.7,N,Y,USDA/TC/LM,
673,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.7,N,Y,USDA/TC/LM,
983,UQAM,3,Public,Streets,S,S2046,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,11.7,N,N,Mortons,
384,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,11.6,N,N,Mortens/TC/USDA,
715,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,11.6,N,N,NA,
746,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',11.6,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
844,UQAM,3,Public,Streets,S,S2022,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,11.6,N,N,Mortens,
1206,UQAM,3,Private,Private Yards,Y,Y2002,MA,MA,MA,Magnolia x ,,11.6,N,N,NA,
1322,UQAM,3,Private,Private Yards,Y,Y2029,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,11.6,Y,Y,USDA/TC/LM/NRC,
1348,UQAM,3,Private,Private Yards,Y,Y2033,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,11.6,Y,Y,USDA/TC/LM,
184,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,11.5,N,Y,USDA/TC/LM/Mortens,
670,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.5,N,Y,USDA/TC/LM,
792,UQAM,3,Public,Streets,S,S2014,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',11.5,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
817,UQAM,3,Public,Streets,S,S2018,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,11.5,N,N,USDA/Mortens,
847,UQAM,3,Public,Streets,S,S2022,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,11.5,N,N,Mortens,
988,UQAM,3,Public,Streets,S,S2047,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,11.5,N,N,Mortens,
1076,UQAM,3,Public,Streets,S,S2059,AC,ACPL,ACPL,Acer platanoides,Norway Maple,11.5,N,N,USDA/TC,
1178,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,11.5,N,Y,USDA/TC/LM/Mortens,
1349,UQAM,3,Private,Private Yards,Y,Y2033,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,11.5,Y,Y,USDA/TC/LM,
187,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,11.4,N,Y,USDA/TC/LM/Mortens,
595,UQAM,3,Public,Parks,P,P2002,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,11.4,N,N,NA,NA
678,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.4,N,Y,USDA/TC/LM,
719,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,11.4,N,N,NA,
729,UQAM,3,Public,Streets,S,S2010,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,11.4,N,N,USDA/Mortens,
1244,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,11.4,N,Y,USDA/TC/LM/Mortens,
76,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,11.3,Y,Y,USDA/TC/LM,
256,UQAM,3,Private,Institutional,I,I2005,PR,PRSE,PRSE,Prunus Serotina,Black Cherry,11.3,Y,Y,USDA/TC/LM,
485,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,11.3,N,N,Mortens/TC/USDA,
1021,UQAM,3,Public,Streets,S,S2053,UL,ULMO,ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,11.3,N,N,Mortons,
38,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,11.2,Y,Y,USDA/TC/LM,
632,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.2,N,Y,USDA/TC/LM,
961,UQAM,3,Public,Streets,S,S2042,AC,ACPL,ACPL,Acer platanoides,Norway Maple,11.2,N,N,USDA/TC,
970,UQAM,3,Public,Streets,S,S2044,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,11.2,Y,Y,TC/LM,
1080,UQAM,3,Public,Streets,S,S2060,AL,ALGL,ALGL,Alnus glutinosa,European Black Alder,11.2,N,N,USDA/TC,
1287,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,11.2,Y,Y,USDA/TC/LM,
393,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,11.1,N,Y,USDA/LM,
456,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,11.1,N,N,NA,
674,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11.1,N,Y,USDA/TC/LM,
1275,UQAM,3,Private,Private Yards,Y,Y2015,UL,ULRU,ULRU,Ulmus rubra,,11.1,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/ulmrub/all.html,
1320,UQAM,3,Private,Private Yards,Y,Y2029,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,11.1,Y,Y,USDA/TC/LM/NRC,
172,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,11,N,Y,USDA/TC/LM/Mortens,
181,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,11,N,Y,USDA/LM,
189,UQAM,3,Private,Institutional,I,I2001,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,11,Y,Y,TC/LM,
646,UQAM,3,Public,Streets,S,S2004,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11,N,Y,USDA/TC/LM,
671,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,11,N,Y,USDA/TC/LM,
1444,UQAM,3,Private,Private Yards,Y,Y2077,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,11,N,N,USDA/TC/Mortens,
159,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,10.9,N,Y,USDA/TC/LM/Mortens,
385,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,10.9,N,Y,USDA/LM,
399,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,10.9,N,N,Mortens/TC/USDA,
453,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,10.9,N,N,NA,
677,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.9,N,Y,USDA/TC/LM,
714,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,10.9,N,N,NA,
1154,UQAM,3,Public,Streets,S,S2081,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,10.9,N,Y,USDA/LM,
1262,UQAM,3,Private,Private Yards,Y,Y2006,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,10.9,N,N,USDA/TC/LM,
618,UQAM,3,Public,Parks,P,P2003,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,10.8,N,N,NA,NA
630,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.8,N,Y,USDA/TC/LM,
721,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,10.8,N,N,NA,
750,UQAM,3,Public,Streets,S,S2011,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',10.8,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1212,UQAM,3,Private,Private Yards,Y,Y2003,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,10.8,N,Y,USDA/TC/LM/Mortens,
1472,UQAM,3,Private,Private Yards,Y,Y2086,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,10.8,N,Y,USDA/TC/LM/Mortens,
248,UQAM,3,Private,Institutional,I,I2004,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,10.7,N,Y,USDA/LM,
727,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,10.7,N,N,NA,
1208,UQAM,3,Private,Private Yards,Y,Y2002,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,10.7,N,N,USDA/TC/LM,
112,UQAM,3,Private,Private Yards,Y,Y2105,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,10.6,N,Y,USDA/TC/LM/Mortens,
584,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.6,N,Y,USDA/TC/LM,
603,UQAM,3,Public,Parks,P,P2003,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,10.6,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
633,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.6,N,Y,USDA/TC/LM,
42,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,10.5,Y,Y,USDA/TC/LM,
1392,UQAM,3,Private,Private Yards,Y,Y2045,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,10.5,Y,Y,USDA/TC/LM,
283,UQAM,3,Private,Institutional,I,I2006,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,10.4,N,N,USDA,
289,UQAM,3,Private,Institutional,I,I2007,MA,MA,MA,Magnolia x ,,10.4,N,N,NA,
631,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.4,N,Y,USDA/TC/LM,
789,UQAM,3,Public,Streets,S,S2014,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',10.4,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
1461,UQAM,3,Private,Private Yards,Y,Y2082,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,10.4,N,N,USDA/TC/Mortens,
432,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,10.3,N,N,Mortens/TC/USDA,
473,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,10.3,N,Y,USDA/LM,
635,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.3,N,Y,USDA/TC/LM,
637,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.3,N,Y,USDA/TC/LM,
655,UQAM,3,Public,Streets,S,S2005,ZE,ZESE,ZESE,Zelkova serrata,Japanese elm,10.3,N,N,USDA/TC/Mortens,
676,UQAM,3,Public,Streets,S,S2007,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.3,N,Y,USDA/TC/LM,
880,UQAM,3,Public,Streets,S,S2027,AC,ACPL,ACPL,Acer platanoides,Norway Maple,10.3,N,N,USDA/TC,
1446,UQAM,3,Private,Private Yards,Y,Y2077,RH,RHCA,RHCA,Rhamnus Cathartica,European Buckthorn,10.3,N,N,USDA/TC/Mortens,
81,UQAM,3,Private,Private Yards,Y,Y2103,MA,MA,MA,Magnolia x ,,10.2,N,N,NA,
363,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,10.2,N,N,Mortens/TC/USDA,
617,UQAM,3,Public,Parks,P,P2003,MA,MAPR,MAPRRI,Malus prunifolia 'Rinki',NA,10.2,N,N,NA,NA
793,UQAM,3,Public,Streets,S,S2014,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',10.2,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
887,UQAM,3,Public,Streets,S,S2029,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,10.2,Y,Y,USDA/LM/NRC,
1210,UQAM,3,Private,Private Yards,Y,Y2002,MA,MA,MA,Magnolia x ,,10.2,N,N,NA,
1223,UQAM,3,Private,Private Yards,Y,Y2005,AE,AEHI,AEHI,Aesculus hippocastanum,Common Horsechesnut,10.2,N,N,USDA/TC/Mortens,
1228,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,10.2,N,Y,USDA/TC/LM/Mortens,
1257,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.2,N,Y,USDA/TC/LM,
1346,UQAM,3,Private,Private Yards,Y,Y2033,PI,PIAB,PIAB,Picea abies,Norway Spruce,10.2,N,N,USDA/TC/Mortens,
45,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,10.1,Y,Y,USDA/TC/LM,
636,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.1,N,Y,USDA/TC/LM,
638,UQAM,3,Public,Streets,S,S2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,10.1,N,Y,USDA/TC/LM,
653,UQAM,3,Public,Streets,S,S2005,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,10.1,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
657,UQAM,3,Public,Streets,S,S2005,ZE,ZESE,ZESE,Zelkova serrata,Japanese elm,10.1,N,N,USDA/TC/Mortens,
843,UQAM,3,Public,Streets,S,S2022,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,10.1,N,N,Mortens,
986,UQAM,3,Public,Streets,S,S2047,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,10.1,N,N,Mortens,
1497,UQAM,3,Private,Private Yards,Y,Y2095,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,10.1,N,N,USDA/TC/LM,
36,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,10,Y,Y,USDA/TC/LM,
663,UQAM,3,Public,Streets,S,S2006,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,10,N,N,USDA/Mortens,
828,UQAM,3,Public,Streets,S,S2019,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,10,N,N,Mortens,
1242,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,9.9,N,Y,USDA/TC/LM/Mortens,
1256,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,9.9,N,Y,USDA/TC/LM,
1281,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.9,Y,Y,USDA/TC/LM,
34,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.8,Y,Y,USDA/TC/LM,
88,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.8,Y,Y,USDA/TC/LM,
110,UQAM,3,Private,Private Yards,Y,Y2105,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,9.8,N,Y,USDA/TC/LM/Mortens,
724,UQAM,3,Public,Streets,S,S2009,MA,MA,MA,Magnolia x ,,9.8,N,N,NA,
308,UQAM,3,Private,Institutional,I,I2007,PH,PHAM,PHAM,Phellodendron amurensis,Amur Cork tree,9.7,N,N,TC/Mortens,
310,UQAM,3,Private,Institutional,I,I2007,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,9.7,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1383,UQAM,3,Private,Private Yards,Y,Y2043,RH,RHTY,RHTY,Rhus typhina,,9.7,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/rhutyp/all.html,
1455,UQAM,3,Private,Private Yards,Y,Y2080,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,9.7,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
43,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,9.6,Y,Y,USDA/TC/LM,
101,UQAM,3,Private,Private Yards,Y,Y2104,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,9.6,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
192,UQAM,3,Private,Institutional,I,I2001,LO,LOTA,LOTA,Lonicera Tatarica ,Tartarian honeysuckle,9.6,N,N,USDA,
