,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
184,Dawson,1,Private,Private,Y,Y113,AC,ACPA,ACPA,Acer palmatum,Japanese Maple,3.8,N,N,USDA/TC/Mortens,
633,Dawson,1,Private,Private,Y,Y48,AM,AMAR,AMAR,Amelanchier arborea,,3.8,Y,Y,Nhttps://www.fs.fed.us/database/feis/plants/tree/amearb/all.htmlA,
1393,Dawson,1,Private,Private,Y,Y118,MO,MOAL,MOAL,Morus alba,White Mulberry,3.8,N,N,USDA/TC/Mortens,
1977,Dawson,1,Private,Private,Y,Y118,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,3.8,Y,Y,USDA/TC/LM,
2049,Dawson,1,Private,Private,Y,Y143,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,3.8,Y,Y,USDA/TC/LM,
8472,UQAM,3,Private,Private Yards,Y,Y2103,MA,MA,MA,Magnolia x ,,3.8,N,N,NA,
8749,UQAM,3,Private,Institutional,I,I2007,SO,SOAR,SOAR,Sorbus aria,,3.8,N,N,Missouri Botanical Garden,
8960,UQAM,3,Private,Institutional,I,I2009,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,3.8,Y,Y,USDA/TC/Morton/APF(202),
9408,UQAM,3,Public,Streets,S,S2038,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,3.8,N,Y,USDA/TC/LM,
9426,UQAM,3,Public,Streets,S,S2045,TI,TIAM,TIAM,Tilia americana,American Basswood,3.8,Y,Y,Mortens/LM,
9434,UQAM,3,Public,Streets,S,S2046,TI,TIAM,TIAM,Tilia americana,American Basswood,3.8,Y,Y,Mortens/LM,
9437,UQAM,3,Public,Streets,S,S2046,TI,TIAM,TIAM,Tilia americana,American Basswood,3.8,Y,Y,Mortens/LM,
9469,UQAM,3,Public,Streets,S,S2052,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,3.8,Y,Y,TC/LM,
9578,UQAM,3,Public,Streets,S,S2068,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,3.8,N,Y,USDA/TC/LM,
9802,UQAM,3,Private,Private Yards,Y,Y2033,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,3.8,N,Y,USDA/TC/LM/Mortens,
1690,Dawson,1,Private,Private,Y,Y67,RH,RHAR,RHAR,Rhus aromatica,,3.9,Y,Y,https://www.fs.fed.us/database/feis/plants/shrub/rhuaro/all.html,
6214,Loyola,2,Public,Row,S,S1076,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,3.9,N,N,Mortens/TC/USDA,
8806,UQAM,3,Private,Institutional,I,I2009,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,3.9,Y,Y,USDA/TC/Morton/APF(202),
8871,UQAM,3,Private,Institutional,I,I2009,SA,SAPU,SAPU,Sambucus�pubens,American Red Elder,3.9,Y,Y,PFAF,
8944,UQAM,3,Private,Institutional,I,I2009,AC,ACRU,ACRU,Acer rubrum,Red Maple,3.9,Y,Y,USDA/LM/TC,
9499,UQAM,3,Public,Streets,S,S2056,AC,ACPL,ACPL,Acer platanoides,Norway Maple,3.9,N,N,USDA/TC,
9689,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACPL,ACPL,Acer platanoides,Norway Maple,3.9,N,N,USDA/TC,
9836,UQAM,3,Private,Private Yards,Y,Y2041,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,3.9,Y,Y,USDA/TC/LM,
9958,UQAM,3,Private,Private Yards,Y,Y2097,AC,ACPL,ACPL,Acer platanoides,Norway Maple,3.9,N,N,USDA/TC,
89,Dawson,1,Private,Institutional,I,I6,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,4,N,Y,USDA/TC/LM/Mortens,
233,Dawson,1,Private,Institutional,I,I6,AC,ACPL,ACPL,Acer platanoides,Norway Maple,4,N,N,USDA/TC,
1047,Dawson,1,Private,Private,Y,Y132,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4,N,Y,USDA/TC/LM,
1356,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1357,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1358,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1359,Dawson,1,Private,Institutional,I,I6,MA,MASS,MAXXSS,Malus_x_'Spring_Snow',,4,N,N,NA,
1509,Dawson,1,Private,Private,Y,Y164,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,4,N,N,USDA/TC/LM,
1801,Dawson,1,Private,Private,Y,Y135,SY,SYVU,SYVU,Syringa vulgaris,Common Lilac,4,N,N,USDA/TC/Mortens,
2452,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2454,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2458,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2463,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2468,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2469,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2471,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2472,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2475,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2476,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2477,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2478,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2479,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2480,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2482,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2484,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2485,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2490,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2492,Dawson,1,Public,Parks,P,P12,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
2507,Dawson,1,Public,Parks,P,P13,AB,ABBA,ABBA,Abies Balsamea,Balsam fir,4,Y,Y,USDA/TC/LM,
3141,Dawson,1,Public,Streets,S,S163,BE,BENI,BENI,Betula nigra,River Birch,4,N,Y,USDA/LM/Mortens,
3159,Dawson,1,Public,Streets,S,S173,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,4,Y,Y,USDA/LM/NRC,
3166,Dawson,1,Public,Streets,S,S205,CG,CGMO,CGMOSN,Crataegus x mordenensis 'Snowbird',Snowbird Hawthorn,4,N,N,TB,Hybrid of non-native Crataegus laevigata (Europe) and native Crataegus succulenta
3357,Dawson,1,Public,Parks,P,P15,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4,N,Y,USDA/TC/LM,
3360,Dawson,1,Public,Streets,S,S182,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4,N,Y,USDA/TC/LM,
3376,Dawson,1,Private,Institutional,I,I10,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4,N,Y,USDA/LM,
3381,Dawson,1,Public,Streets,S,S210,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4,N,Y,USDA/LM,
3395,Dawson,1,Private,Institutional,I,I10,JU,JUNI,JUNI,Juglans nigra,Eastern Black Walnut,4,Y,Y,USDA/TC/LM/TIC,Very small native region in SLL (Source LM; KP)
3455,Dawson,1,Public,Streets,S,S156,MA,MA,MA,Magnolia x ,,4,N,N,NA,
3461,Dawson,1,Public,Streets,S,S205,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,4,Y,Y,USDA/TC/LM,
3489,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3492,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3493,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3495,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3496,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3500,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3501,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3502,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3512,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3515,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3518,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3519,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3522,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3523,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3542,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3543,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3544,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3545,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3550,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3551,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3553,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3554,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3557,Dawson,1,Public,Parks,P,P12,PI,PIGL,PIGL,Picea glauca,White Spruce,4,Y,Y,USDA/TC/LM,
3795,Dawson,1,Public,Streets,S,S211,QU,QURO,QURO,Quercus robur,English Oak,4,N,N,USDA/TC/Mortens,
4005,Dawson,1,Public,Streets,S,S159,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,4,N,N,USDA/Mortens,
6661,Loyola,2,Public,Row,S,S1017,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,4,Y,Y,USDA/TC/LM,
8860,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,4,N,N,NA,
8937,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4,N,Y,USDA/LM,
8981,UQAM,3,Private,Institutional,I,I2009,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,4,Y,Y,USDA/TC/Morton/APF(202),
9274,UQAM,3,Public,Streets,S,S2018,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4,N,N,Mortens/TC/USDA,
9358,UQAM,3,Public,Streets,S,S2030,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4,N,N,Mortens/TC/USDA,
9362,UQAM,3,Public,Streets,S,S2031,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4,N,Y,USDA/LM,
9364,UQAM,3,Public,Streets,S,S2031,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4,N,Y,USDA/LM,
9428,UQAM,3,Public,Streets,S,S2045,TI,TIAM,TIAM,Tilia americana,American Basswood,4,Y,Y,Mortens/LM,
9436,UQAM,3,Public,Streets,S,S2046,TI,TIAM,TIAM,Tilia americana,American Basswood,4,Y,Y,Mortens/LM,
9652,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4,Y,Y,USDA/TC/LM,
9790,UQAM,3,Private,Private Yards,Y,Y2031,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,4,N,Y,USDA/TC/LM/Mortens,
183,Dawson,1,Private,Private,Y,Y113,AC,ACPA,ACPA,Acer palmatum,Japanese Maple,4.1,N,N,USDA/TC/Mortens,
674,Dawson,1,Private,Private,Y,Y113,AR,ARSP,ARSP,Aralia Spinosa,,4.1,N,Y,https://www.fs.fed.us/database/feis/plants/tree/araspi/all.html,
1624,Dawson,1,Private,Institutional,I,I1,QU,QUMA,QUMA,Quercus macrocarpa,Bur Oak,4.1,Y,Y,USDA/TC/LM/NRC,
1949,Dawson,1,Private,Private,Y,Y113,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.1,Y,Y,USDA/TC/LM,
7899,Loyola,2,Private,Private,Y,Y1081,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,4.1,Y,Y,USDA/TC/LM,
8588,UQAM,3,Private,Institutional,I,I2001,PR,PRAV,PRAV,Prunus Avium,Sweet cherry,4.1,N,N,USDA/TC,
8892,UQAM,3,Private,Institutional,I,I2009,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,4.1,Y,Y,USDA/TC/Morton/APF(202),
8920,UQAM,3,Private,Institutional,I,I2009,AC,ACPL,ACPL,Acer platanoides,Norway Maple,4.1,N,N,USDA/TC,
8931,UQAM,3,Private,Institutional,I,I2009,AC,ACPL,ACPL,Acer platanoides,Norway Maple,4.1,N,N,USDA/TC,
9261,UQAM,3,Public,Streets,S,S2017,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.1,N,Y,USDA/LM,
9315,UQAM,3,Public,Streets,S,S2023,AM,AM,AM,Amelanchier,,4.1,Y,Y,NA,
9404,UQAM,3,Public,Streets,S,S2038,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,4.1,N,N,Mortens,
9415,UQAM,3,Public,Streets,S,S2042,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,4.1,N,N,USDA,
9735,UQAM,3,Private,Private Yards,Y,Y2016,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.1,Y,Y,USDA/TC/LM,
2194,Dawson,1,Public,Alley,A,A13,UL,ULAM,ULAM,Ulmus americana,White Elm,4.2,Y,Y,USDA/TC/LM,
8875,UQAM,3,Private,Institutional,I,I2009,AC,ACPL,ACPL,Acer platanoides,Norway Maple,4.2,N,N,USDA/TC,
8978,UQAM,3,Private,Institutional,I,I2009,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,4.2,Y,Y,USDA/TC/Morton/APF(202),
9435,UQAM,3,Public,Streets,S,S2046,TI,TIAM,TIAM,Tilia americana,American Basswood,4.2,Y,Y,Mortens/LM,
9677,UQAM,3,Private,Private Yards,Y,Y2004,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.2,Y,Y,USDA/TC/LM,
163,Dawson,1,Private,Private,Y,Y161,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,4.3,N,Y,USDA/TC/LM/Mortens,
1978,Dawson,1,Private,Private,Y,Y118,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.3,Y,Y,USDA/TC/LM,
6205,Loyola,2,Public,Row,S,S1052,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.3,N,N,Mortens/TC/USDA,
8519,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.3,Y,Y,USDA/TC/LM,
8558,UQAM,3,Private,Private Yards,Y,Y2104,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.3,N,Y,USDA/LM,
8583,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.3,N,Y,USDA/LM,
8612,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.3,N,Y,USDA/LM,
8658,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,4.3,N,Y,USDA/TC/LM/Mortens,
9401,UQAM,3,Public,Streets,S,S2037,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,4.3,N,N,Mortens,
9409,UQAM,3,Public,Streets,S,S2039,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4.3,N,Y,USDA/TC/LM,
9429,UQAM,3,Public,Streets,S,S2045,TI,TIAM,TIAM,Tilia americana,American Basswood,4.3,Y,Y,Mortens/LM,
9550,UQAM,3,Public,Streets,S,S2064,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4.3,N,Y,USDA/TC/LM,
9551,UQAM,3,Public,Streets,S,S2064,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,4.3,Y,Y,TC/LM,
9645,UQAM,3,Private,Private Yards,Y,Y2002,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.3,Y,Y,USDA/TC/LM,
1581,Dawson,1,Private,Private,Y,Y152,PR,PRAV,PRAV,Prunus avium ,Sweet cherry,4.4,N,N,USDA/TC,
5933,Loyola,2,Private,Private,Y,Y1081,CH,CHPI,CHPI,Chamaecyparis Pisifera,Sawara Cypress,4.4,N,N,Missouri Botanical Garden,
8521,UQAM,3,Private,Private Yards,Y,Y2103,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.4,Y,Y,USDA/TC/LM,
9309,UQAM,3,Public,Streets,S,S2023,AM,AM,AM,Amelanchier,,4.4,Y,Y,NA,
9310,UQAM,3,Public,Streets,S,S2023,AM,AM,AM,Amelanchier,,4.4,Y,Y,NA,
9381,UQAM,3,Public,Streets,S,S2032,QU,QURU,QURU,Quercus rubra,Red Oak,4.4,Y,Y,TC/LM,
9384,UQAM,3,Public,Streets,S,S2032,AM,AM,AM,Amelanchier,,4.4,Y,Y,NA,
9432,UQAM,3,Public,Streets,S,S2046,TI,TIAM,TIAM,Tilia americana,American Basswood,4.4,Y,Y,Mortens/LM,
9433,UQAM,3,Public,Streets,S,S2046,TI,TIAM,TIAM,Tilia americana,American Basswood,4.4,Y,Y,Mortens/LM,
9539,UQAM,3,Public,Streets,S,S2061,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4.4,N,Y,USDA/TC/LM,
182,Dawson,1,Private,Private,Y,Y113,AC,ACPA,ACPA,Acer palmatum,Japanese Maple,4.5,N,N,USDA/TC/Mortens,
1445,Dawson,1,Private,Private,Y,Y156,PI,PIGL,PIGL,Picea glauca,White Spruce,4.5,Y,Y,USDA/TC/LM,
1563,Dawson,1,Private,Institutional,I,I2,PN,PNST,PNST,Pinus strobus,Eastern White Pine,4.5,Y,Y,USDA/TC/LM,
1756,Dawson,1,Private,Private,Y,Y136,SY,SYPU,SYPU,Syringa pubescens,,4.5,N,N,https://plants.ces.ncsu.edu/plants/syringa-pubescens-subsp-pubescens/,
1933,Dawson,1,Private,Private,Y,Y7,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.5,Y,Y,USDA/TC/LM,
1976,Dawson,1,Private,Private,Y,Y118,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.5,Y,Y,USDA/TC/LM,
4217,Loyola,2,Public,Row,S,S1051,AC,ACFR,ACFR,Acer x freemanii 'Armstrong',FREEMAN MAPLE,4.5,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
5111,Loyola,2,Public,Park,P,P1005,AC,ACRU,ACRU,Acer Rubrum,Red Maple,4.5,Y,Y,USDA/LM/TC,
5642,Loyola,2,Public,Park,P,P1001,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,4.5,Y,Y,TC/LM,
5741,Loyola,2,Public,Park,P,P1006,BE,BENI,BENI,Betula Nigra,River Birch,4.5,N,Y,USDA/LM/Mortens,
5754,Loyola,2,Private,Private,Y,Y1011,BE,BENI,BENI,Betula Nigra,River Birch,4.5,N,Y,USDA/LM/Mortens,
5800,Loyola,2,Public,Row,S,S1066,CR,CRCA,CRCA,Carpinus caroliniana,Blue-beech,4.5,Y,Y,TC/LM,
5910,Loyola,2,Public,Row,S,S1102,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,4.5,Y,Y,USDA/LM/NRC,
6213,Loyola,2,Public,Row,S,S1072,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.5,N,N,Mortens/TC/USDA,
6220,Loyola,2,Public,Row,S,S1104,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,4.5,N,N,Mortens/TC/USDA,
6225,Loyola,2,Public,Park,P,P1005,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
6256,Loyola,2,Private,Inst,I,I1004,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
6323,Loyola,2,Public,Row,S,S1038,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
6416,Loyola,2,Public,Row,S,S1011,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.5,N,Y,USDA/LM,
6418,Loyola,2,Public,Row,S,S1109,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.5,N,Y,USDA/LM,
6472,Loyola,2,Private,Private,Y,Y1046,JN,JNVI,JNVI,Juniperus Virginiana,Eastern red cedar,4.5,Y,Y,USDA,
6495,Loyola,2,Public,Row,S,S1074,LI,LITU,LITU,Liriodendron tulipifera,Tulip Tree,4.5,N,Y,USDA/TC/LM,
6597,Loyola,2,Public,Row,S,S1061,MA,MABA,MABA,Malus x 'Profusion',Crab Apple,4.5,N,N,USDA/TC,
6667,Loyola,2,Public,Park,P,P1001,PH,PHAM,PHAM,Phellodendron Amurensis 'His Majesty',Amur Cork tree,4.5,N,N,TC/Mortens,
7102,Loyola,2,Public,Row,S,S1102,QU,QUPA,QUPA,Quercus palustris,Pin Oak,4.5,N,Y,TC/LM,
7215,Loyola,2,Private,Private,Y,Y1092,RO,ROPS,ROPS,Robinia Pseudoacacia,Black Locust,4.5,N,Y,TC/lLM/Mortens,
7536,Loyola,2,Private,Inst,I,I1004,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,4.5,Y,Y,USDA/TC/LM,
7900,Loyola,2,Private,Private,Y,Y1081,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,4.5,Y,Y,USDA/TC/LM,
8277,Loyola,2,Public,Park,P,P1001,TI,TIMO,TIMOHG,Tilia x Mongolica 'Harvest Gold',Harvest Gold Mongolian Linden,4.5,N,N,Mortens,
8305,Loyola,2,Private,Inst,I,I1016,UL,ULAM,ULAM,Ulmus Americana,White Elm,4.5,Y,Y,USDA/TC/LM,
8581,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.5,N,Y,USDA/LM,
8605,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.5,N,Y,USDA/LM,
8679,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,4.5,N,Y,USDA/LM,
8752,UQAM,3,Private,Institutional,I,I2007,AC,ACGI,ACGI,Acer Ginnala,Armur Maple,4.5,N,N,USDA/TC/Mortens,
9399,UQAM,3,Public,Streets,S,S2037,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,4.5,N,N,USDA/TC/LM,
9405,UQAM,3,Public,Streets,S,S2038,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
9625,UQAM,3,Private,Private Yards,Y,Y2001,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,4.5,N,N,Mortens,
9680,UQAM,3,Private,Private Yards,Y,Y2005,OS,OSVI,OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,4.5,Y,Y,USDA/TC/LM,
9723,UQAM,3,Private,Private Yards,Y,Y2011,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,4.5,N,Y,USDA/TC/LM,
9956,UQAM,3,Private,Private Yards,Y,Y2096,SY,SYVU,SYVU,Syringa Vulgaris ,Common Lilac,4.5,N,N,USDA/TC/Mortens,
1710,Dawson,1,Public,Alley,A,A13,RH,RHGL,RHGL,Rhus glabra,,4.6,Y,Y,https://plants.sc.egov.usda.gov/home/plantProfile?symbol=RHGL,
1980,Dawson,1,Private,Private,Y,Y118,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,4.6,Y,Y,USDA/TC/LM,
2226,Dawson,1,Private,Private,Y,Y161,UL,ULAM,ULAM,Ulmus americana,White Elm,4.6,Y,Y,USDA/TC/LM,
5715,Loyola,2,Private,Private,Y,Y1005,AM,AMCA,AMCA,Amelanchier Canadensis,Canadian Serviceberry,4.6,Y,Y,USDA/TC/LM,Synonym: Amelanchier arborea
5729,Loyola,2,Public,Row,S,S1064,AM,AMLA,AMLA,Amelanchier laevis,Amelanchier laevis,4.6,Y,Y,USDA/TC/Morton/APF(202),
5749,Loyola,2,Public,Row,S,S1052,BE,BENI,BENI,Betula nigra,River Birch,4.6,N,Y,USDA/LM/Mortens,
5801,Loyola,2,Public,Row,S,S1100,CR,CRCA,CRCA,Carpinus caroliniana,Blue-beech,4.6,Y,Y,TC/LM,
